geneID	SP1	GMEB1	ETV3	YY1	ETS1	ZBTB33	NRF1	USF2	STAT1::STAT2	ATF1	IRF1	ZFX	HSF1	ELF1	RUNX2	BACH1::MAFK	ZNF143	SREBF1	MAFF	FOS::JUN	RUNX1	FOXP1	GABPA	GATA3	KLF5	SREBF2	NFKB1	SRF	NR3C1	MTF1	EWSR1::FLI1	BCL6	RXRA	STAT6	ZEB1	JUN	NFATC2	GFI1	RFX1	SP4	POU2F2	USF1	ZNF354C	REST	CTCF	THAP1	ZBTB7B	ARID5A	TBP	FOXK1	AHR::ARNT	BSX	CEBPZ	CREB3	DBX2	DMRT3	EBF1	EPAS1	FOXO4	FUBP1	GSX1	HLTF	HMBOX1	HMGA1	HMX2	HOXA2	HOXA3	HOXD10	HOXD9	IKZF1	IRF3	IRF6	LHX9	MAFK	MEOX2	MITF	MYC	NFIX	NFYB	NKX2-5	NR1I2	OSR2	OVOL1	PLAG1	POU2F1	PPARA	RHOXF1	SOX10	SOX13	SOX15	SPIB	TBX19	TBX2	Peak_Counts	Peak_Length	Expression
ENSMUSG00000021895	0.999992282004	0.999997636618	0.999999977372	0.999999999987	0.999999999789	0.999999999996	0.999999999999	1.0	0.999999999989	0.999999991876	0.999999999999	1.0	1.0	1.0	0.999999801275	0.999999999996	1.0	0.999998551833	0.999999999999	0.999949536294	0.999992588208	0.999999998524	0.99999999992	0.999999999999	0.999977067659	0.999998391832	1.0	1.0	0.999999999991	1.0	1.0	0.99999999007	1.0	0.999999999968	0.999999938252	0.999999999996	0.999811527843	0.99997023763	0.999999972328	1.0	1.0	1.0	0.99904817327	1.0	1.0	0.99900554216	0.999999999752	0.999999203544	0.999994723972	0.999999999989	0.999566972818	0.999999956905	0.999999952189	1.0	0.999999691808	0.999999964712	0.9999997953	0.999178672823	0.999999700815	0.999901823765	0.999987977537	0.999000353979	0.999977309396	0.99996681604	0.999999999694	0.999998857615	0.996408582267	0.999964058006	0.999999594127	0.980423576276	0.999999990165	0.999999978193	0.999995297612	1.0	0.999998324485	0.999996586863	0.99999998461	0.99996370056	1.0	0.998787050126	0.999998010455	0.999998616327	0.998929909474	0.999999998463	0.999993912279	0.999999488969	0.999783194998	0.999353567816	0.999999818848	0.998991664728	0.999838261541	1.0	0.999998225844	0.116541707244	0.00694481279732	-3.5185406775
ENSMUSG00000000861	1.0125526785	1.05501132584	1.00000347002	1.00000003558	1.00000057614	1.00000074782	1.00002048307	1.00000000208	1.00000004978	1.00360311904	1.00000000243	1.00352805357	1.0	1.00000000012	1.00001117264	1.00000004835	1.00000000006	1.0000153252	1.00000011109	1.00119858736	1.00004288301	1.0000011089	1.00000468243	1.00000039505	1.0221853277	1.00000768285	1.0	1.00000000052	1.00000001972	1.00000000199	1.0000000102	1.000001602	1.0	1.00000000175	1.00043025389	1.00000000341	1.00114607902	1.00016816134	1.0000161379	1.00002045887	1.00000145755	1.0000000075	1.02398699123	1.0	1.00000000591	1.01568988661	1.00007202102	1.00005660376	1.00060249196	1.00000000533	1.00691713026	1.00000725646	1.00000444793	1.00000038386	1.00005584938	1.00000661515	1.00000003195	1.00254028801	1.00027437627	1.00290523389	1.00065610341	1.11005324966	1.00065410279	1.00174890569	1.00000015139	1.00004480412	1.02453132293	1.00003870908	1.000019978	1.02696840246	1.00000127732	1.00001559557	1.00010734884	1.00000003341	1.00017393223	1.00222728	1.0000003201	1.01985983377	1.00000000244	1.00674132291	1.00002577387	1.00098456439	1.00400785348	1.00004056713	1.0000029038	1.000006567	1.00138538974	1.01395703606	1.00004689291	1.00427875816	1.00165896067	1.0	1.00007392187	31.9832507525	736.294508724	3.807889528
ENSMUSG00000026011	0.999999999932	0.999961672286	0.999999890765	1.0	0.999999655935	0.999999999999	1.0	0.999999999828	0.999999991089	0.9999999781	0.99999999805	0.999999999705	1.0	0.999999992935	0.999982405341	0.999999999957	1.0	0.996100115217	0.999999997912	0.999273862156	0.999520970407	0.999999557128	0.999999970484	0.999999840823	0.999999999955	0.998831275766	1.0	1.0	0.999999999999	0.999999999991	1.0	0.999997706331	1.0	0.999856465997	0.999999995679	1.0	0.999055454254	0.999938778876	0.999999964221	1.0	0.999999908155	0.999999999998	0.999508135687	1.0	0.999999999988	0.999905562274	0.999999999973	0.999999420072	0.999999746039	0.99999819473	0.999835535496	0.999968509569	0.999997312626	0.999999999975	0.999981223652	0.995981890423	0.999999999999	0.999998154307	0.999976097386	0.999914502311	0.999095821638	0.983166613407	0.998923796165	0.998751572109	0.99999992695	0.999669738365	0.996230535491	0.999997986634	0.999993297862	0.999695357264	0.999999745804	0.999988340766	0.999834479018	0.99999999995	0.999625888098	0.999979210828	0.999999989429	0.99982480556	0.999999999992	0.996790764927	0.999997868779	0.999999315718	0.998271191054	0.99999999951	0.999998371949	0.999999855013	0.999759457329	0.9968689948	0.999998096734	0.998464518826	0.999796400953	1.0	0.999987703947	0.165175173215	0.0081336509496	-6.5738756369
ENSMUSG00000005696	0.999990082751	0.999587388599	0.999985285273	0.999999981297	0.999993583505	0.999999999968	0.999999996265	0.999999999196	0.999999051438	0.9999993262	0.999999992334	0.999991482071	1.0	0.999999983745	0.998892821176	0.99999997163	0.999999999998	0.999693007703	0.996516652857	0.998901549452	0.984538479697	0.999989329642	0.999999527846	0.999999826968	0.999981795648	0.999773144659	1.0	0.999999994603	1.0	0.999999944207	1.0	0.999999952019	1.0	0.999998259974	0.999999650984	0.999999999999	0.998759306414	0.999888008084	0.999999996743	0.999999999997	0.999999997392	0.999999999726	0.986933021045	1.0	0.999999999961	0.998461979976	0.999999999867	0.999845133164	0.997400709405	0.999994217185	0.998164551776	0.99990041981	0.99999909513	0.99999998657	0.999986036619	0.999987429185	0.999999993634	0.995015373373	0.999672171328	0.980943478021	0.998774178078	0.950514692991	0.999892532296	0.987439991278	0.999999981865	0.999831913527	0.981206963812	0.999897745507	0.999642374418	0.98908526665	0.999998477235	0.999966178601	0.999679951579	0.993209295793	0.998682912915	0.999932082149	0.999587385265	0.994905479425	0.999999999976	0.993848497882	0.999746857572	0.999990402844	0.997906909833	0.999999960233	0.999995033601	0.999999190894	0.986683601664	0.991220569517	0.999914330622	0.993809657498	0.993707387198	0.999999999994	0.999988673698	0.0399907020992	0.00193113252728	-7.9800732978
ENSMUSG00000000409	0.999999998595	0.999517181425	0.999998538293	0.999999799362	0.999909779183	0.999999998068	0.999999999896	0.999993334234	0.999999999988	0.999980436507	0.999999999903	0.999996595253	0.99999999667	0.999999997904	0.999982646496	0.999999999449	0.999999999999	0.999997071138	0.999999998336	0.999322758477	0.998155168299	0.999999697145	0.999999543686	0.999999928591	0.999962147093	0.999995376661	0.99999999885	0.999999901145	1.0	0.999999998855	1.0	0.999996973026	1.0	0.999999973013	0.999999968871	0.999999999321	0.998927299942	0.997383665602	0.999995385711	0.999999999998	0.999999980374	0.999971741307	0.987489263323	1.0	0.999999999984	0.983891096635	0.999988798209	0.99950051699	0.999860967089	0.999999345064	0.99928666085	0.999738021438	0.999995009064	0.999999996756	0.999977346557	0.999653410189	0.999999873036	0.999329312905	0.999098450923	0.999761556722	0.998404060752	0.937627021962	0.999763009328	0.995685831432	0.999999926142	0.999780880154	0.978241686191	0.999665909961	0.999898463009	0.997668710895	0.999999974346	0.99999818474	0.999749297858	0.999999992972	0.999366101802	0.999861947038	0.992171330052	0.989185433081	0.99999776371	0.997711148768	0.999938276044	0.999994452723	0.99839216841	0.999999283478	0.999999783946	0.999998489622	0.994310650982	0.995398178294	0.999999294789	0.997267064691	0.997189804583	1.0	0.996411824379	0.0378479074776	0.00174591366566	-3.8319218136
ENSMUSG00000038172	0.999999999997	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.999999999938	1.0	1.0	1.0	1.0	0.999986842975	1.0	1.0	0.999999999656	1.0	0.999999633631	0.999990077645	1.0	1.0	1.0	0.999999297914	0.999999997325	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.999999840695	1.0	0.999999997067	0.999999995154	1.0	1.0	1.0	1.0	0.997661144786	1.0	1.0	0.999998940086	1.0	1.0	1.0	1.0	0.999966270934	0.999999999965	0.999999999986	1.0	1.0	1.0	1.0	0.999999904784	0.999999999876	0.999999999593	0.999999431599	0.999976240921	0.999999999284	0.999999906139	1.0	0.999999999986	0.999699510191	1.0	0.999999998882	0.999999337107	1.0	1.0	0.999999999987	1.0	0.999999999624	0.999999864137	1.0	0.999999999874	1.0	0.999688682173	1.0	1.0	0.999993330057	1.0	1.0	0.999999999995	1.0	0.999989044169	1.0	0.999990666767	0.999999950353	1.0	0.999910526792	0.834905430038	0.280062954202	-5.4852025447
ENSMUSG00000023274	0.999999962995	0.954654060538	0.999312132219	0.999999990446	0.998530205598	0.999999999816	0.999999999912	0.999999994207	0.999999543123	0.989524155701	0.99999999047	0.999989997238	1.0	0.999999994547	0.99993500939	0.999999993508	1.0	0.999940272741	0.999999804565	0.996164477112	0.989572934737	0.999965071262	0.999999599749	0.999999975912	0.999692188258	0.9997898902	1.0	1.0	0.999999999997	0.999999997587	1.0	0.999995650681	1.0	0.999999995992	0.999999797287	0.999999999555	0.998723613111	0.999962285847	0.999999916923	0.999999999992	0.999999932257	0.999999999553	0.993767232728	1.0	0.999999999976	0.998653352369	0.99999862987	0.999998622751	0.999998728287	0.999914149516	0.999360374172	0.999304222145	0.999999562134	0.999999985773	0.999999001491	0.997684412485	0.999994393375	0.998664478129	0.992905382176	0.99992963228	0.999282163046	0.980840086385	0.999980882682	0.99927264703	0.999999989534	0.99959047885	0.987695377408	0.999991757497	0.999974455605	0.995884356683	0.999999325611	0.999989935324	0.999708298149	0.999999887498	0.998291332051	0.999946531609	0.999999996544	0.998921310741	0.999999999997	0.998691544436	0.999993161035	0.999999237031	0.981722440379	0.999999904447	0.999999821176	0.999998947904	0.996289980511	0.991883804244	0.999988446374	0.988798652886	0.99114920433	0.99999999995	0.999956218919	0.0432605507899	0.00204693667138	-6.6387519598
ENSMUSG00000013155	1.0	0.999999981261	0.999999973781	1.0	0.999999999617	1.0	1.0	1.0	1.0	0.999999999967	1.0	0.999999999951	1.0	1.0	0.999950387928	1.0	1.0	0.999999986198	0.999999999968	0.999932885614	0.999998907133	0.999999999999	0.999999999998	0.999999999999	0.999999999997	0.999999988666	1.0	1.0	1.0	1.0	1.0	0.999999999684	1.0	1.0	0.999999999998	1.0	0.99998613136	0.999551608191	0.999999999896	1.0	1.0	1.0	0.999781041601	1.0	1.0	0.999882161777	1.0	0.999999976825	0.999998555868	1.0	0.999847931866	0.999976340098	0.999999986327	1.0	0.99999987258	0.999999999911	0.999999999971	0.999987058126	0.999999999939	0.999999989042	0.999970007781	0.999548010244	0.999999997259	0.999995783627	0.999999978198	0.999988616253	0.998947803372	0.999999985566	0.999999952121	0.99987092004	0.999999997949	0.999999999423	0.999998815674	0.999999999955	0.999988953256	0.99999992239	1.0	0.999989385594	1.0	0.999924741033	0.999999939991	0.999999999986	0.99992163829	0.99999999178	0.99999999998	0.999998944445	0.986820100354	0.99987311621	0.999999999009	0.999896045764	0.997311429638	1.0	0.99999999553	0.252072777926	0.0187034779115	7.033915196
ENSMUSG00000024776	0.999999998627	0.999932754071	0.999999941357	0.999999999958	0.999995101102	0.999999999954	0.99999999976	0.999948506335	0.99999990707	0.999966226812	0.999999976536	0.99999999936	1.0	0.999999999041	0.999999999898	0.99999999811	1.0	0.999999970417	0.999999999377	0.999747885891	0.999994155239	0.999999962533	0.999995886099	0.999999982067	0.999999999943	0.999999942476	1.0	1.0	1.0	0.999999999999	1.0	0.999999992246	1.0	0.999999999963	0.999999934897	1.0	0.987410208303	0.999960729096	0.999999999998	1.0	0.999999979708	0.999999999344	0.993858673397	1.0	0.999999999999	0.999727506698	0.999999999999	0.999990990882	0.999998769438	0.999999997983	0.99990371888	0.999956560131	0.99999903639	0.999999999979	0.999999692934	0.999742559602	0.999999999783	0.999991184147	0.99999496601	0.999975782094	0.999869495935	0.963002254506	0.999996987527	0.997254147393	0.999999999804	0.999971048906	0.996171746647	0.999999899447	0.999998943417	0.999725348999	0.999998916098	0.999994251759	0.999939777217	0.99999999924	0.99993626104	0.999918938628	0.9997092162	0.999893073207	0.999999999999	0.998661204753	0.999998764872	0.999999998064	0.997818834869	0.999999999291	0.99998425084	0.999999692834	0.993472357751	0.998044807563	0.999998282027	0.997755165519	0.997576461592	1.0	0.999999965631	0.221261613448	0.0133603269537	-3.1215048206
ENSMUSG00000026159	0.999999564935	0.99995584565	0.999999013129	0.999999999916	0.999999389498	0.999999997212	0.999999999235	0.999999999574	0.999993172049	0.999993729962	0.999999971448	0.999999996448	0.999999999992	0.999999999844	0.999986132798	0.999999999536	0.999999999999	0.999998209765	0.99999999309	0.998874017948	0.999924400573	0.999999830647	0.999999944826	0.99999997436	0.999999018477	0.999994431382	1.0	1.0	1.0	0.999999999996	1.0	0.998218754126	1.0	0.999999992163	0.999999982561	0.999999998995	0.998389100229	0.999764445348	0.999999999935	1.0	0.99999999999	0.999999996431	0.993201198434	1.0	0.999999999986	0.9994423326	0.999999999803	0.999968410832	0.999974858362	0.999999994571	0.997593467599	0.999998477133	0.999994736325	0.999999994538	0.999996329437	0.999999370555	0.999999995394	0.999907552782	0.999795089142	0.998701714926	0.999308463827	0.963535587893	0.999992152122	0.995591632703	0.999999990802	0.999954126991	0.985364131716	0.999982828805	0.999896465931	0.999856776946	0.999245804941	0.999733156602	0.999554128675	0.999999999763	0.999807595193	0.99892789304	0.999999976554	0.999697947175	0.999999991327	0.996087846468	0.999991413413	0.999309697567	0.996459735667	0.999999997197	0.999999919907	0.999998319508	0.999686803352	0.981706435571	0.999628260204	0.992826796138	0.996623582673	1.0	0.999894216931	0.0863733359052	0.00482152846299	-3.1784693953
ENSMUSG00000041483	0.999991895205	0.999953748533	0.99999899225	0.999999999957	0.999999997529	0.999999999973	0.999999992155	0.999999998971	0.999990068223	0.999999232711	0.999331156932	0.999911859234	1.0	1.0	0.999979787623	0.999999999985	1.0	0.999870170627	0.999999999959	0.999921363494	0.999748807351	0.999999958951	0.999999996524	0.999999999997	0.999807206963	0.99996140446	1.0	1.0	0.999999999999	0.999999999989	1.0	0.999999810611	1.0	0.999999999996	0.999999877876	0.99999999315	0.999079588438	0.999923902778	0.999999999578	1.0	0.999999996961	0.999999999993	0.997660683612	1.0	1.0	0.99981321341	0.999999999996	0.999998364093	0.999479256948	0.999999925094	0.999748136482	0.999997720074	0.999998435934	0.999999999836	0.999992241817	0.999999712616	1.0	0.999779528921	0.999991473732	0.999863907691	0.999824176907	0.950505391242	0.999931980379	0.999740263708	0.999996419698	0.999991967438	0.98634895506	0.9999990842	0.999996470159	0.999689169981	0.999504674205	0.997847414228	0.99905540714	1.0	0.999818376471	0.999884563709	0.999850594501	0.999489719405	0.999999999731	0.997762649563	0.999999860311	0.999999694156	0.999112045177	0.999999999778	0.999999945691	0.999999234415	0.999927408532	0.997265558383	0.999997707424	0.998874335312	0.999759131485	0.999999999995	0.999996283868	0.174459742625	0.0111274074393	-3.4645310158
ENSMUSG00000000627	0.999964851801	0.998060536178	0.999999953261	0.99999999985	0.999999991218	0.99999997004	0.999999941786	0.999999999795	0.999999999996	0.999998923836	1.0	0.99960745611	0.999999999998	0.999999999998	0.999999953654	0.999999997859	0.999999999999	0.999999584201	0.999999980003	0.999571526667	0.999926058855	0.999999996811	0.999999998405	0.999999929706	0.999997387143	0.99999731861	1.0	1.0	1.0	0.999999993788	1.0	0.999999998562	1.0	0.999999999656	0.999232863599	0.999999999986	0.999907664981	0.999986914514	0.999999999515	0.999999999818	0.999999916866	0.999999956805	0.998287096239	1.0	0.999999999569	0.999304298234	0.999999772083	0.999999893583	0.99999991926	0.999999967428	0.999763962833	0.999999990224	0.99999226889	0.999999962996	0.999884751773	0.99999996242	0.999999794826	0.999842634246	0.999999581584	0.999775569367	0.999948435977	0.95275933533	0.999992583803	0.999966688751	0.999999990502	0.999997320209	0.995316966265	0.999999993408	0.999999374042	0.998922126129	0.999999916261	0.999992400575	0.999876087429	0.999999999986	0.999937768172	0.999930596542	0.999999990073	0.998291601173	0.999675967703	0.99970656865	0.999995829043	0.999990507188	0.999328305794	0.999996300856	0.999999999825	0.999998326098	0.999978931351	0.996095871284	0.999999780851	0.997218590772	0.999683694186	0.99999999315	0.999993588881	0.0865998989365	0.00367617502598	-5.5035204283
ENSMUSG00000012889	0.999711071196	0.999878298929	0.999999983628	1.0	0.99999997536	0.999999999999	0.999982910682	0.99999999962	1.0	0.999999799507	1.0	0.999999999981	1.0	1.0	0.999998858822	0.999999999998	1.0	0.999786057718	0.999999973391	0.99990945834	0.999998768656	0.99999999977	0.999999998558	0.999999845698	0.999839135222	0.999703621104	1.0	1.0	0.999999998409	0.999996367622	1.0	0.999999999999	1.0	0.999999999959	0.9999999586	0.99999999999	0.999882183726	0.999867766918	0.999999997987	1.0	0.99999999955	0.999999999895	0.989168878123	1.0	0.999999999986	0.999881114382	0.999999988141	0.999998861926	0.999999005533	0.999999991263	0.999866757968	0.99996262444	0.99999658034	0.999999999974	0.999989426182	0.999999819575	1.0	0.991190130413	0.999998736056	0.999991855435	0.999045813668	0.998942792689	0.99998073104	0.999923212855	0.999999999942	0.999334196958	0.996443186962	0.999999830632	0.999940018027	0.997344098349	0.999999999826	0.999999689006	0.999572513067	0.999999697983	0.999126583939	0.999978074137	0.999570485444	0.999107312115	1.0	0.996429717361	0.999997480978	0.999998871789	0.998933053859	0.999999829327	0.99999993951	0.999998790645	0.999536451688	0.999569586909	0.999763698715	0.999746282845	0.997074392581	0.999999999693	0.999991836451	0.168019245869	0.00916926616297	-5.236423635
ENSMUSG00000015224	1.00001541279	1.00060044172	1.00001049296	1.00000000002	1.0000003872	1.00000000242	1.0000000001	1.0	1.00000033822	1.00000009179	1.0	1.00000246725	1.00000000003	1.00000000017	1.00001179772	1.00000084621	1.0	1.00000128524	1.00000002103	1.00176122768	1.00000437083	1.00000000109	1.00000052918	1.00000011721	1.00002429021	1.0000028111	1.0	1.0	1.0	1.00000000017	1.0	1.00000046862	1.0	1.00000049378	1.00000000016	1.00000000003	1.00020296415	1.00280574107	1.00000002072	1.00000000004	1.00000000002	1.00000000002	1.00067282543	1.0	1.0	1.00050991069	1.00000000013	1.00011896386	1.00000033795	1.00000000573	1.0002767488	1.00000442353	1.00000065036	1.00000000062	1.00000466753	1.00012865829	1.0	1.00007987072	1.00000156643	1.00004563274	1.00045445936	1.01194552516	1.00000930634	1.00164699251	1.00000000276	1.00015002816	1.00430083151	1.00002045783	1.00006599693	1.00059261204	1.00000004522	1.00000029532	1.00041915992	1.00000000049	1.00027070313	1.00001621164	1.0	1.00010386994	1.00000000001	1.0015010959	1.00000075731	1.00004819398	1.0020792557	1.00000000849	1.0000000904	1.0000004554	1.00161696462	1.0026161803	1.0000018724	1.00142697213	1.00386656535	1.0	1.00000086174	14.4110945361	341.153539065	3.293280843
ENSMUSG00000055312	1.00022624163	1.00013098157	1.00000056718	1.00000000047	1.00000531026	1.00000000003	1.0	1.00000142542	1.00000000635	1.00000045042	1.00000006965	1.00000000109	1.0	1.00000000182	1.00000204853	1.00000000004	1.0	1.00001120051	1.0000000001	1.00008298129	1.00002331323	1.00000091741	1.00000547096	1.00000000817	1.00001751257	1.00002289272	1.0	1.0	1.0	1.0	1.0	1.00000000815	1.0	1.0	1.00000026591	1.00003143862	1.00054010285	1.00001211314	1.00000000134	1.0	1.00000000001	1.00000364508	1.00356937084	1.0	1.0	1.00021258092	1.00000003918	1.00039865604	1.0000024947	1.00000003259	1.00001747157	1.00018974209	1.00002063135	1.00000000044	1.00023420691	1.00000066112	1.00000001589	1.00019677485	1.00000244669	1.00044773222	1.0026035679	1.03958779837	1.0000027029	1.00335006739	1.00000000029	1.00059731599	1.00471443345	1.00000015797	1.00001711878	1.00064577446	1.00000768915	1.00000145347	1.00010471612	1.00000000712	1.00022922135	1.00016607796	1.00000000023	1.0019730316	1.0	1.00096707928	1.00000096524	1.00000005216	1.00397602486	1.00000002248	1.00000000453	1.00001127316	1.0025699112	1.00490975559	1.00000068693	1.00219401476	1.00808031644	1.0	1.00000015065	17.6124078539	322.558835894	4.4154071425
ENSMUSG00000019852	0.999999999992	0.994633060064	0.999999788725	0.999999999995	0.999999992359	0.999999997361	0.999999999896	0.999947190166	1.0	0.999999852742	1.0	0.99889765613	1.0	0.999999999999	0.999999687226	0.999999939342	1.0	0.999993373514	0.999999827743	0.998543776273	0.999999571175	0.999999999977	0.999999998948	1.0	0.999999976043	0.999984833317	1.0	1.0	1.0	0.999999999987	1.0	0.999999946239	1.0	0.999999999999	0.997671667815	1.0	0.999979212042	0.997175915236	0.999998100278	0.999999812003	1.0	0.99991902166	0.999689524632	1.0	0.999999999428	0.999717332799	0.999999987505	0.999999993763	0.99999995667	0.999999999161	0.999007542614	0.999963791996	0.999340270412	0.999999986535	0.999951924677	0.999999807864	0.999999999994	0.998661098794	0.999989084624	0.999998849525	0.998343926219	0.999198903886	0.999982583151	0.999990591073	0.999999999391	0.997627457923	0.991202530243	0.999999952084	0.999999121498	0.999721759913	0.999999999386	0.999999925055	0.999586984881	0.99999998118	0.998903316862	0.999162529194	0.999999999858	0.998959279832	1.0	0.99782444845	0.999997751365	0.999999871748	0.999114811709	0.99999999385	0.999999981118	0.999999792321	0.999999893771	0.999899841639	0.999999953288	0.999793654334	0.999979256067	1.0	0.999785267515	0.145588436749	0.00645498234775	3.555852958
ENSMUSG00000019850	0.999999999997	0.999996658144	0.999999715703	0.999999999997	0.999963292546	0.999999999999	0.999999999998	0.999999999982	0.99999999996	0.999999885487	1.0	0.999987225641	0.999999978205	0.999999995081	0.999999962337	0.999999999969	1.0	0.999997237405	0.999995142876	0.998335056389	0.999996209366	0.999999999987	0.999999999997	0.999999999997	0.999999999983	0.999998823979	1.0	0.999999999998	1.0	1.0	1.0	0.99999962829	1.0	0.999999999962	0.999993565549	0.999999999573	0.999603588161	0.999923270895	0.999999999989	1.0	0.999999953675	0.999999999933	0.999302153843	1.0	0.999999999913	0.996474517998	0.999999999859	0.999724422937	0.999953496127	0.999999997838	0.999981519756	0.999798403501	0.999999988865	0.999999999981	0.999990212845	0.999999863318	1.0	0.999983513948	0.999999905622	0.999990995437	0.999369371028	0.977589526565	0.999390186031	0.999738898079	0.999999996322	0.99987337965	0.995186478399	0.999990891016	0.999961873452	0.997643041327	0.999999987872	0.999999987468	0.999972454966	0.999999409984	0.999732960712	0.999994711651	0.999999999999	0.996278217885	1.0	0.9990346994	0.999999825783	0.999997168941	0.999439645652	0.999999998676	0.999997942743	0.999995099635	0.989395128107	0.99602667723	0.999994960733	0.995897904133	0.995711031602	0.999999999908	0.999872680778	0.188221705967	0.010798381349	-3.1267287413
ENSMUSG00000004837	0.999999024258	0.952231862168	0.999999665786	0.999999999994	0.99999998909	0.999999994799	0.999999999846	0.999999999844	0.999999983449	0.999874411605	0.999999999842	0.999843441025	1.0	0.999999999522	0.996818138085	0.999999999985	1.0	0.999999624794	0.999999979896	0.999561504729	0.991014968471	0.999999536157	0.999999975233	0.999999977763	0.999999563179	0.999999366144	1.0	1.0	1.0	0.999992701515	1.0	0.999994709208	1.0	0.999999998984	0.99999999996	0.999999999962	0.999937744793	0.999933723424	0.999999897907	1.0	0.999999937227	0.999999994543	0.998050585234	1.0	0.999999999999	0.999414485235	0.999999999919	0.999999056495	0.999998095395	0.99999994292	0.999799771528	0.997019846683	0.999965925292	0.999999999971	0.999889869592	0.999999776791	0.999999999157	0.999968080896	0.999994482142	0.998873485533	0.996508600913	0.975572401522	0.999964420198	0.999699003299	0.999999991945	0.998088209432	0.986837204134	0.999999087133	0.999964184749	0.999346784249	0.999999958358	0.999999425552	0.999287237226	0.999999964963	0.995891850342	0.999830903286	0.999999994066	0.990215052466	0.999999951706	0.998786258001	0.999989299388	0.999985876882	0.998578413352	0.99999952911	0.999997594489	0.999999543889	0.995049884852	0.994000151579	0.99998978175	0.996432159347	0.999773919786	1.0	0.999999315155	0.124820532444	0.00687997377156	-4.2984125617
ENSMUSG00000052730	0.999999268346	0.999992396902	0.999996024975	0.999999999827	1.0000002099	1.00000000042	0.999999992837	0.999999997759	1.00000000011	0.999999740517	1.0	0.999999837005	1.00000000313	0.99999999536	1.00000031705	1.00000005191	1.0	1.00000035245	1.00000000054	1.00152348337	1.00000650125	1.00000000101	0.999999530522	0.999999999999	0.999995804191	1.0000033364	1.0	1.0	1.00000000002	1.00000000043	1.0	1.00000000742	1.0	1.0000000151	1.00000000168	1.00000000005	0.999484178793	1.00002495232	1.00000000064	1.0	1.00000005163	0.999999630549	1.00058425657	1.0	1.00000000001	0.999948509163	1.00000000393	0.999976480011	0.999993669317	0.999999614437	0.999974358028	1.0000088658	1.00000014348	0.999999961905	1.00005506878	1.00016145419	1.00000000003	1.00000214487	0.999993335123	1.0000002735	0.999925623963	1.01617318155	1.00000106157	1.00242293483	1.00000000138	0.999933653471	0.988785787509	1.0000271062	1.0000067113	0.999904768545	1.00000004617	0.999999797646	0.999983892656	1.00000000255	1.00000388022	1.00000202015	1.00000000967	0.999941243109	1.000000001	1.00011940238	0.999995200481	1.00012795657	1.00062695717	0.999999980814	1.00000165296	0.999999838713	1.00061188764	1.00019861333	1.000384975	1.00025447374	1.00101117486	1.0	0.99999353115	5.11663097602	16.6435084278	4.5345970338
ENSMUSG00000063458	1.00000048191	1.00047559023	1.00000033671	1.00000000057	1.00000000452	1.00000097657	1.00000001579	1.00000030589	1.0	1.00000044479	1.00000000001	1.00000991661	1.00000000001	1.0	1.00000008822	1.00000004448	1.0	1.00000210995	1.00000000027	1.00127824386	1.00001069635	1.00000000814	1.00000015495	1.00000004473	1.00006611536	1.00000175392	1.0	1.0	1.0	1.00000127688	1.0	1.00000031443	1.0	1.0000003903	1.0000002788	1.00000001294	1.00280772088	1.00015364102	1.00002667113	1.0	1.00000000373	1.00000018577	1.01423743878	1.00000000001	1.00000000001	1.0034575887	1.00000000076	1.00000062894	1.00000092473	1.00000001347	1.00065791495	1.0002474268	1.00000895177	1.00000000004	1.00000785713	1.00012339452	1.00000000634	1.00008523752	1.0000151906	1.0001284099	1.00091606864	1.04025738251	1.0001428885	1.00037232019	1.00000000289	1.00055295563	1.01290153906	1.00000213038	1.00000825163	1.00177109728	1.0000000071	1.00000021127	1.00051685793	1.00000000003	1.00174998371	1.00020728767	1.00000001815	1.00296224169	1.00000000003	1.00073834244	1.00006984823	1.00209943694	1.0034002254	1.00000011649	1.00000061229	1.00000590224	1.01389340051	1.00178990879	1.00000071907	1.00176646097	1.0005630844	1.00000000012	1.00000141476	22.2523702034	468.564663666	4.8604246932
